solver_id,model,solve_number,solve_time_s,predicted,residual
2007OEYM01,power_law,328.0,24.36,29.60765885161644,-5.247658851616439
2007OEYM01,power_law,329.0,26.88,29.594249667105665,-2.7142496671056655
2007OEYM01,power_law,330.0,24.65,29.58089406287492,-4.93089406287492
2007OEYM01,power_law,331.0,26.16,29.56759166343469,-3.4075916634346903
2007OEYM01,power_law,332.0,28.66,29.554342097051112,-0.894342097051112
2007OEYM01,power_law,333.0,28.06,29.541144995697234,-1.4811449956972353
2007OEYM01,power_law,334.0,26.78,29.527999995005036,-2.747999995005035
2007OEYM01,power_law,335.0,20.94,29.51490673421825,-8.57490673421825
2007OEYM01,power_law,336.0,25.02,29.5018648561459,-4.481864856145901
2007OEYM01,power_law,337.0,30.33,29.488874007116557,0.8411259928834411
2007OEYM01,power_law,338.0,36.47,29.475933836933386,6.994066163066613
2007OEYM01,power_law,339.0,17.09,29.463043998829797,-12.373043998829797
2007OEYM01,power_law,340.0,24.96,29.450204149425893,-4.490204149425892
2007OEYM01,power_law,341.0,26.75,29.437413948685514,-2.6874139486855135
2007OEYM01,power_law,342.0,27.61,29.424673059874003,-1.8146730598740035
2007OEYM01,power_law,343.0,24.84,29.411981149516613,-4.571981149516613
2007OEYM01,power_law,344.0,43.21,29.399337887357532,13.810662112642468
2007OEYM01,power_law,345.0,26.8,29.38674294631959,-2.586742946319589
2007OEYM01,power_law,346.0,45.18,29.374196002464533,15.805803997535467
2007OEYM01,power_law,347.0,52.46,29.361696734953952,23.09830326504605
2007OEYM01,power_law,348.0,25.51,29.34924482601078,-3.839244826010777
2007OEYM01,power_law,349.0,28.13,29.33683996088137,-1.2068399608813714
2007OEYM01,power_law,350.0,25.59,29.324481827798195,-3.734481827798195
2007OEYM01,power_law,351.0,24.66,29.312170117943058,-4.652170117943058
2007OEYM01,power_law,352.0,28.96,29.299904525410902,-0.3399045254109012
2007OEYM01,power_law,353.0,26.68,29.287684747174126,-2.607684747174126
2007OEYM01,power_law,354.0,29.36,29.275510483047487,0.08448951695251239
2007OEYM01,power_law,355.0,21.72,29.263381435653464,-7.543381435653465
2007OEYM01,power_law,356.0,26.3,29.251297310388217,-2.9512973103882167
2007OEYM01,power_law,357.0,34.8,29.239257815387973,5.560742184612025
2007OEYM01,power_law,358.0,25.4,29.227262661495978,-3.827262661495979
2007OEYM01,power_law,359.0,25.84,29.2153115622299,-3.3753115622299
2007OEYM01,power_law,360.0,20.05,29.203404233749737,-9.153404233749736
2007OEYM01,power_law,361.0,35.34,29.19154039482617,6.148459605173834
